0,0.010542881675064564,0.9914529914529915,0.962962962962963,0.9285714285714286,1.0,0.4105,285.047,20.0
0,0.03625340759754181,0.991869918699187,0.9523809523809523,1.0,0.9090909090909091,0.4278,287.491,13.0
0,0.07798219472169876,0.9794520547945206,0.8421052631578948,0.7272727272727273,1.0,0.4971,293.717,11.0
0,0.11109710484743118,0.948905109489051,0.8108108108108109,0.7894736842105263,0.8333333333333334,0.5042,271.733,8.0
0,0.056382618844509125,0.9824561403508771,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.4502,253.233,11.0
0,0.005797682795673609,1.0,1.0,1.0,1.0,0.4597,274.07,4.0
0,0.03377726674079895,0.9824561403508771,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.4174,273.114,8.0
0,0.11682184040546417,0.9407407407407408,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.4925,274.134,7.0
0,0.0804959088563919,0.9439252336448598,0.7857142857142856,0.8461538461538461,0.7333333333333333,0.4102,260.869,8.0
0,0.16333875060081482,0.9541984732824428,0.7272727272727274,0.8888888888888888,0.6153846153846154,0.4932,265.615,9.0
