0,0.01941780000925064,0.9841269841269841,0.9333333333333333,0.875,1.0,0.2085,302.149,7.0
0,0.03948017209768295,0.9841269841269841,0.9333333333333333,0.875,1.0,0.1908,330.118,6.0
0,0.0007283178856596351,1.0,1.0,1.0,1.0,0.2055,306.607,5.0
0,0.06811940670013428,0.9682539682539683,0.8750000000000001,0.7777777777777778,1.0,0.1963,320.988,6.0
0,0.004423978738486767,1.0,1.0,1.0,1.0,0.2125,296.402,5.0
0,0.0829453319311142,0.967741935483871,0.8571428571428571,0.75,1.0,0.2198,282.057,11.0
0,0.1045750305056572,0.967741935483871,0.8571428571428571,0.75,1.0,0.1974,314.033,11.0
0,0.12309666723012924,0.9838709677419355,0.923076923076923,0.8571428571428571,1.0,0.233,266.127,20.0
0,0.03142092004418373,0.9838709677419355,0.923076923076923,0.8571428571428571,1.0,0.1931,321.115,9.0
0,0.01746979169547558,1.0,1.0,1.0,1.0,0.1906,325.298,6.0
