0,0.05849843844771385,0.9829059829059829,0.9285714285714286,0.8666666666666667,1.0,1.949,60.031,6.0
0,0.0626378282904625,0.991869918699187,0.9523809523809523,1.0,0.9090909090909091,1.7341,70.929,7.0
0,0.09844011813402176,0.9794520547945206,0.823529411764706,0.7777777777777778,0.875,2.0438,71.435,7.0
0,0.13220493495464325,0.9781021897810219,0.9142857142857143,0.9411764705882353,0.8888888888888888,1.9711,69.506,7.0
0,0.08073297888040543,0.9912280701754386,0.9655172413793104,1.0,0.9333333333333333,2.1296,53.53,8.0
0,0.012436275370419025,0.9920634920634921,0.962962962962963,0.9285714285714286,1.0,2.1006,59.982,7.0
0,0.05895189568400383,0.9824561403508771,0.8750000000000001,0.7777777777777778,1.0,1.9484,58.509,5.0
0,0.16096651554107666,0.9703703703703703,0.8947368421052632,0.8947368421052632,0.8947368421052632,1.8704,72.179,9.0
0,0.39008113741874695,0.9345794392523364,0.7741935483870969,0.75,0.8,2.3296,45.93,7.0
0,0.2958042621612549,0.9236641221374046,0.6428571428571429,0.6,0.6923076923076923,2.8155,46.529,6.0
