0,0.059509169310331345,0.9841269841269841,0.9333333333333333,0.875,1.0,0.2917,216.003,14.0
0,0.016875671222805977,1.0,1.0,1.0,1.0,0.2673,235.69,17.0
0,0.0021451376378536224,1.0,1.0,1.0,1.0,0.2783,226.341,10.0
0,0.08061818033456802,0.9841269841269841,0.9333333333333333,0.875,1.0,0.2484,253.65,14.0
0,0.010629377327859402,1.0,1.0,1.0,1.0,0.2436,258.646,20.0
0,0.046788640320301056,1.0,1.0,1.0,1.0,0.2798,221.618,11.0
0,0.0697050392627716,0.967741935483871,0.8571428571428571,0.75,1.0,0.2733,226.839,20.0
0,0.07427913695573807,1.0,1.0,1.0,1.0,0.3137,197.614,20.0
0,0.007824174128472805,1.0,1.0,1.0,1.0,0.2396,258.721,12.0
0,0.03651907667517662,0.9838709677419355,0.9333333333333333,0.875,1.0,0.243,255.169,20.0
