0,0.3597240149974823,0.8629032258064516,0.8888888888888888,0.9714285714285714,0.8192771084337349,1.3019,95.246,5.0
0,0.3795819580554962,0.8387096774193549,0.8717948717948718,0.9315068493150684,0.8192771084337349,1.2525,99.003,5.0
0,0.6724411249160767,0.8145161290322581,0.8496732026143791,0.9285714285714286,0.7831325301204819,1.2786,96.981,7.0
0,0.4745177626609802,0.7983870967741935,0.8344370860927153,0.9264705882352942,0.7590361445783133,1.2668,97.881,6.0
0,0.41761380434036255,0.8387096774193549,0.8717948717948718,0.9315068493150684,0.8192771084337349,1.2643,98.078,5.0
0,0.8542691469192505,0.782258064516129,0.8085106382978723,0.9827586206896551,0.6867469879518072,1.2461,99.509,7.0
0,0.3736197352409363,0.8225806451612904,0.8674698795180723,0.8674698795180723,0.8674698795180723,1.2634,98.151,6.0
0,0.34842297434806824,0.8225806451612904,0.8552631578947367,0.9420289855072463,0.7831325301204819,1.3114,94.553,5.0
0,0.3224746584892273,0.8225806451612904,0.858974358974359,0.9178082191780822,0.8072289156626506,1.3156,94.254,5.0
0,0.42399513721466064,0.8306451612903226,0.8711656441717791,0.8875,0.8554216867469879,1.3401,92.529,6.0
