0,0.0493808276951313,0.9841269841269841,0.9333333333333333,0.875,1.0,0.5801,108.593,15.0
0,0.0010818254668265581,1.0,1.0,1.0,1.0,0.5895,106.863,9.0
0,0.0018530633533373475,1.0,1.0,1.0,1.0,0.5992,105.132,4.0
0,0.0899948850274086,0.9523809523809523,0.7999999999999999,0.75,0.8571428571428571,0.5112,123.233,11.0
0,0.010093363001942635,0.9841269841269841,0.9333333333333333,0.875,1.0,0.5181,121.594,8.0
0,0.01250645611435175,0.967741935483871,0.8571428571428571,0.75,1.0,0.5951,104.188,8.0
0,0.13368862867355347,0.9354838709677419,0.7142857142857143,0.625,0.8333333333333334,0.5443,113.904,8.0
0,0.15655560791492462,0.967741935483871,0.8,1.0,0.6666666666666666,0.6774,91.527,10.0
0,0.03999943658709526,0.9838709677419355,0.923076923076923,0.8571428571428571,1.0,0.4906,126.369,12.0
0,0.00032634526723995805,1.0,1.0,1.0,1.0,0.4834,128.25,12.0
